pedido_id,data_operacao,turno,equipe,inicio_separacao,fim_expedicao,linhas_pedido,unidades,caixas_fechadas,embalagem_especial,ruptura_ou_substituicao,retrabalho,minutos_retrabalho,ocorrencia_operacional,expedido_no_prazo
PED006484,2025-09-10,MANHÃ,EQUIPE A,2025-09-10T08:19:00-03:00,2025-09-10T08:29:00-03:00,1,2,0,false,false,false,0,,true
PED006486,2025-09-23,TARDE,EQUIPE B,2025-09-23T13:18:00-03:00,2025-09-23T13:30:00-03:00,2,6,0,false,false,false,0,,true
PED006487,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T08:01:00-03:00,2025-10-01T08:15:00-03:00,2,3,0,false,false,false,0,,true
PED006488,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T09:57:00-03:00,2025-10-01T10:08:00-03:00,1,1,0,false,false,false,0,,true
PED006489,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T08:27:00-03:00,2025-09-30T08:54:00-03:00,3,5,0,false,false,false,0,,true
PED006490,2025-09-11,TARDE,EQUIPE B,2025-09-11T14:35:00-03:00,2025-09-11T14:53:00-03:00,3,5,0,false,false,false,0,,true
PED006492,2025-09-09,TARDE,EQUIPE B,2025-09-09T14:59:00-03:00,2025-09-09T15:13:00-03:00,2,3,0,false,false,false,0,,true
PED006493,2025-09-18,MANHÃ,EQUIPE A,2025-09-18T07:00:00-03:00,2025-09-18T07:22:00-03:00,4,7,0,false,false,false,0,,true
PED006494,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T07:11:00-03:00,2025-09-29T07:34:00-03:00,2,2,0,false,false,false,0,,false
PED006495,2025-09-18,MANHÃ,EQUIPE A,2025-09-18T11:57:00-03:00,2025-09-18T12:09:00-03:00,2,3,0,false,false,false,0,,true
PED006496,2025-10-01,TARDE,EQUIPE B,2025-10-01T16:37:00-03:00,2025-10-01T16:48:00-03:00,1,3,0,false,false,false,0,,true
PED006497,2025-09-04,TARDE,EQUIPE B,2025-09-04T13:03:00-03:00,2025-09-04T13:19:00-03:00,3,3,0,false,false,false,0,,true
PED006498,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T09:24:00-03:00,2025-09-30T09:41:00-03:00,1,1,0,false,false,false,0,,true
PED006499,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T09:08:00-03:00,2025-09-30T09:28:00-03:00,2,2,0,false,false,false,0,,true
PED006500,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T10:30:00-03:00,2025-09-09T10:43:00-03:00,2,2,0,false,false,false,0,,false
PED006501,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T09:15:00-03:00,2025-09-29T09:31:00-03:00,1,1,0,false,false,false,0,,true
PED006502,2025-09-16,MANHÃ,EQUIPE A,2025-09-16T07:18:00-03:00,2025-09-16T07:27:00-03:00,1,2,0,false,false,false,0,,false
PED006503,2025-09-30,TARDE,EQUIPE B,2025-09-30T13:51:00-03:00,2025-09-30T14:08:00-03:00,1,2,0,false,false,false,0,,false
PED006504,2025-09-15,MANHÃ,EQUIPE A,2025-09-15T08:52:00-03:00,2025-09-15T09:03:00-03:00,1,1,0,false,false,false,0,,true
PED006505,2025-09-15,MANHÃ,EQUIPE A,2025-09-15T09:20:00-03:00,2025-09-15T09:31:00-03:00,1,1,0,false,false,false,0,,true
PED006506,2025-09-12,MANHÃ,EQUIPE A,2025-09-12T08:00:00-03:00,2025-09-12T08:13:00-03:00,2,2,0,false,false,false,0,,true
PED006507,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:24:00-03:00,2025-09-19T10:56:00-03:00,5,8,0,true,false,false,0,,true
PED006508,2025-09-10,MANHÃ,EQUIPE A,2025-09-10T09:11:00-03:00,2025-09-10T09:25:00-03:00,2,2,0,false,false,false,0,,true
PED006509,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T08:57:00-03:00,2025-09-09T09:09:00-03:00,1,5,0,false,false,false,0,,true
PED006510,2025-09-18,TARDE,EQUIPE B,2025-09-18T16:12:00-03:00,2025-09-18T16:25:00-03:00,2,4,0,false,false,false,0,,true
PED006511,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T10:11:00-03:00,2025-09-29T10:40:00-03:00,3,6,0,false,false,false,0,,true
PED006512,2025-09-23,MANHÃ,EQUIPE A,2025-09-23T09:37:00-03:00,2025-09-23T09:59:00-03:00,4,7,0,false,false,false,0,,true
PED006513,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T09:20:00-03:00,2025-09-29T09:53:00-03:00,4,8,0,false,false,false,0,,true
PED006514,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T10:30:00-03:00,2025-09-29T10:45:00-03:00,1,1,0,false,false,false,0,,true
PED006515,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T09:16:00-03:00,2025-09-17T09:26:00-03:00,1,1,0,false,false,false,0,,true
PED006516,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T09:56:00-03:00,2025-09-11T10:11:00-03:00,3,3,0,false,false,false,0,,true
PED006517,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T09:16:00-03:00,2025-09-22T09:27:00-03:00,1,2,0,false,false,false,0,,true
PED006518,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T11:57:00-03:00,2025-10-01T12:26:00-03:00,5,5,0,true,false,false,0,,true
PED006519,2025-09-15,TARDE,EQUIPE B,2025-09-15T16:07:00-03:00,2025-09-15T16:17:00-03:00,1,1,0,false,false,false,0,,false
PED006520,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T08:32:00-03:00,2025-09-09T08:43:00-03:00,1,1,0,false,false,false,0,,true
PED006521,2025-09-19,TARDE,EQUIPE B,2025-09-19T15:08:00-03:00,2025-09-19T15:23:00-03:00,2,7,0,false,false,false,0,,true
PED006522,2025-09-05,TARDE,EQUIPE B,2025-09-05T15:42:00-03:00,2025-09-05T16:05:00-03:00,4,4,0,true,false,false,0,,true
PED006523,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T09:14:00-03:00,2025-09-17T09:33:00-03:00,2,4,0,true,false,false,0,,true
PED006524,2025-09-17,TARDE,EQUIPE B,2025-09-17T14:44:00-03:00,2025-09-17T14:54:00-03:00,1,1,0,false,false,false,0,,true
PED006525,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T11:54:00-03:00,2025-09-26T12:16:00-03:00,2,2,0,false,false,false,0,,true
PED006527,2025-09-30,TARDE,EQUIPE B,2025-09-30T14:14:00-03:00,2025-09-30T14:30:00-03:00,1,1,0,false,false,false,0,,true
PED006528,2025-09-12,TARDE,EQUIPE B,2025-09-12T15:25:00-03:00,2025-09-12T15:45:00-03:00,4,5,0,false,false,false,0,,true
PED006529,2025-09-30,TARDE,EQUIPE B,2025-09-30T16:42:00-03:00,2025-09-30T17:15:00-03:00,4,5,0,false,false,false,0,,true
PED006530,2025-09-12,MANHÃ,EQUIPE A,2025-09-12T07:07:00-03:00,2025-09-12T07:17:00-03:00,1,1,0,false,false,false,0,,false
PED006531,2025-09-05,MANHÃ,EQUIPE A,2025-09-05T08:41:00-03:00,2025-09-05T08:55:00-03:00,2,2,0,false,false,false,0,,true
PED006532,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T10:28:00-03:00,2025-09-26T10:42:00-03:00,1,1,0,false,false,false,0,,true
PED006533,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T07:10:00-03:00,2025-09-25T07:19:00-03:00,1,1,0,false,false,false,0,,false
PED006534,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T07:37:00-03:00,2025-09-17T08:04:00-03:00,1,1,0,false,true,false,0,Substituição de item,false
PED006535,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T10:53:00-03:00,2025-09-25T11:06:00-03:00,2,2,0,false,false,false,0,,true
PED006536,2025-09-17,TARDE,EQUIPE B,2025-09-17T14:22:00-03:00,2025-09-17T14:43:00-03:00,4,5,0,false,false,false,0,,true
PED006537,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T11:03:00-03:00,2025-09-19T11:12:00-03:00,1,1,0,false,false,false,0,,true
PED006538,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T07:55:00-03:00,2025-09-11T08:04:00-03:00,1,1,0,false,false,false,0,,true
PED006539,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T11:51:00-03:00,2025-10-01T12:25:00-03:00,4,4,0,false,false,false,0,,false
PED006540,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T09:09:00-03:00,2025-09-19T09:21:00-03:00,2,2,0,false,false,false,0,,true
PED006541,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T07:44:00-03:00,2025-09-11T07:54:00-03:00,1,1,0,false,false,false,0,,false
PED006542,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T11:44:00-03:00,2025-09-19T11:59:00-03:00,3,3,0,false,false,false,0,,true
PED006544,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T08:16:00-03:00,2025-09-22T08:37:00-03:00,4,4,0,false,false,false,0,,true
PED006545,2025-09-10,MANHÃ,EQUIPE A,2025-09-10T10:48:00-03:00,2025-09-10T11:08:00-03:00,2,3,0,true,false,false,0,,true
PED006547,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T10:48:00-03:00,2025-09-25T11:04:00-03:00,3,5,0,false,false,false,0,,false
PED006548,2025-09-11,TARDE,EQUIPE B,2025-09-11T16:05:00-03:00,2025-09-11T16:17:00-03:00,2,2,0,false,false,false,0,,true
PED006549,2025-09-30,TARDE,EQUIPE B,2025-09-30T15:40:00-03:00,2025-09-30T16:01:00-03:00,2,2,0,false,false,false,0,,true
PED006550,2025-09-08,MANHÃ,EQUIPE A,2025-09-08T09:45:00-03:00,2025-09-08T09:58:00-03:00,2,3,0,false,false,false,0,,true
PED006551,2025-09-26,TARDE,EQUIPE B,2025-09-26T15:01:00-03:00,2025-09-26T15:30:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED006552,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T10:20:00-03:00,2025-09-22T10:35:00-03:00,3,3,0,false,false,false,0,,true
PED006553,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T07:05:00-03:00,2025-09-29T07:20:00-03:00,1,1,0,false,false,false,0,,true
PED006554,2025-09-29,TARDE,EQUIPE B,2025-09-29T13:29:00-03:00,2025-09-29T13:57:00-03:00,3,5,0,false,false,false,0,,true
PED006555,2025-09-24,TARDE,EQUIPE B,2025-09-24T13:34:00-03:00,2025-09-24T13:48:00-03:00,2,2,0,false,false,false,0,,true
PED006556,2025-10-01,TARDE,EQUIPE B,2025-10-01T14:35:00-03:00,2025-10-01T14:47:00-03:00,2,2,0,false,false,false,0,,true
PED006557,2025-09-16,TARDE,EQUIPE B,2025-09-16T14:58:00-03:00,2025-09-16T15:24:00-03:00,3,3,0,false,false,false,0,,true
PED006558,2025-09-23,MANHÃ,EQUIPE A,2025-09-23T10:38:00-03:00,2025-09-23T10:50:00-03:00,2,2,0,false,false,false,0,,true
PED006559,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T09:08:00-03:00,2025-09-09T09:24:00-03:00,3,3,0,false,false,false,0,,true
PED006560,2025-10-01,TARDE,EQUIPE B,2025-10-01T13:09:00-03:00,2025-10-01T13:28:00-03:00,2,2,0,false,false,false,0,,false
PED006561,2025-10-01,TARDE,EQUIPE B,2025-10-01T13:45:00-03:00,2025-10-01T13:56:00-03:00,1,1,0,false,false,false,0,,true
PED006562,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T10:51:00-03:00,2025-09-09T11:08:00-03:00,3,5,0,false,false,false,0,,true
PED006563,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T09:34:00-03:00,2025-09-11T09:43:00-03:00,1,1,0,false,false,false,0,,true
PED006564,2025-09-03,MANHÃ,EQUIPE A,2025-09-03T10:57:00-03:00,2025-09-03T11:07:00-03:00,1,1,0,false,false,false,0,,true
PED006565,2025-09-15,MANHÃ,EQUIPE A,2025-09-15T08:14:00-03:00,2025-09-15T08:38:00-03:00,3,3,0,true,false,false,0,,true
PED006566,2025-09-23,TARDE,EQUIPE B,2025-09-23T13:58:00-03:00,2025-09-23T14:10:00-03:00,2,2,0,false,false,false,0,,true
PED006567,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:19:00-03:00,2025-09-19T10:33:00-03:00,2,2,0,false,false,false,0,,true
PED006568,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T09:11:00-03:00,2025-09-26T09:33:00-03:00,2,2,0,false,false,false,0,,true
PED006569,2025-09-22,TARDE,EQUIPE B,2025-09-22T13:43:00-03:00,2025-09-22T14:00:00-03:00,3,4,0,false,false,false,0,,true
PED006570,2025-09-17,TARDE,EQUIPE B,2025-09-17T14:00:00-03:00,2025-09-17T14:16:00-03:00,1,1,0,true,false,false,0,,true
PED006571,2025-09-25,TARDE,EQUIPE B,2025-09-25T13:28:00-03:00,2025-09-25T13:43:00-03:00,3,3,0,false,false,false,0,,false
PED006572,2025-09-04,MANHÃ,EQUIPE A,2025-09-04T08:33:00-03:00,2025-09-04T08:47:00-03:00,2,2,0,false,false,false,0,,true
PED006573,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T09:01:00-03:00,2025-09-30T09:24:00-03:00,2,2,0,false,false,false,0,,true
PED006574,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T07:47:00-03:00,2025-09-26T08:04:00-03:00,3,4,0,false,false,false,0,,false
PED006575,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T08:15:00-03:00,2025-10-01T08:29:00-03:00,2,3,0,false,false,false,0,,true
PED006576,2025-09-05,MANHÃ,EQUIPE A,2025-09-05T07:06:00-03:00,2025-09-05T07:21:00-03:00,3,3,0,false,false,false,0,,true
PED006577,2025-09-25,TARDE,EQUIPE B,2025-09-25T14:07:00-03:00,2025-09-25T14:19:00-03:00,2,2,0,false,false,false,0,,true
PED006578,2025-09-11,TARDE,EQUIPE B,2025-09-11T16:52:00-03:00,2025-09-11T17:03:00-03:00,1,2,0,false,false,false,0,,true
PED006579,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T11:39:00-03:00,2025-09-30T12:00:00-03:00,2,3,0,false,false,false,0,,true
PED006580,2025-10-02,MANHÃ,EQUIPE A,2025-10-02T09:37:00-03:00,2025-10-02T09:54:00-03:00,3,6,0,false,false,false,0,,false
PED006581,2025-09-24,MANHÃ,EQUIPE A,2025-09-24T10:39:00-03:00,2025-09-24T10:54:00-03:00,2,3,0,false,false,false,0,,true
PED006582,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:09:00-03:00,2025-09-19T10:18:00-03:00,1,1,0,false,false,false,0,,true
PED006583,2025-09-18,MANHÃ,EQUIPE A,2025-09-18T10:27:00-03:00,2025-09-18T11:01:00-03:00,3,3,0,false,false,true,11,Retrabalho de conferência,true
PED006584,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T08:59:00-03:00,2025-09-09T09:20:00-03:00,4,8,0,false,false,false,0,,true
PED006585,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T08:43:00-03:00,2025-09-26T09:00:00-03:00,1,1,0,false,false,false,0,,true
PED006586,2025-09-23,TARDE,EQUIPE B,2025-09-23T14:13:00-03:00,2025-09-23T14:22:00-03:00,1,2,0,false,false,false,0,,true
PED006587,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T09:32:00-03:00,2025-09-26T09:49:00-03:00,1,1,0,false,false,false,0,,true
PED006588,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T10:14:00-03:00,2025-10-01T10:34:00-03:00,2,2,0,false,false,false,0,,false
PED006589,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T10:08:00-03:00,2025-10-01T10:17:00-03:00,1,2,0,false,false,false,0,,true
PED006590,2025-09-08,TARDE,EQUIPE B,2025-09-08T14:36:00-03:00,2025-09-08T14:48:00-03:00,2,2,0,false,false,false,0,,true
PED006591,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T11:14:00-03:00,2025-09-17T11:27:00-03:00,2,3,0,false,false,false,0,,true
PED006592,2025-09-12,MANHÃ,EQUIPE A,2025-09-12T08:35:00-03:00,2025-09-12T08:53:00-03:00,3,3,0,false,false,false,0,,true
PED006593,2025-09-16,MANHÃ,EQUIPE A,2025-09-16T11:02:00-03:00,2025-09-16T11:38:00-03:00,3,4,0,true,false,false,0,,true
PED006594,2025-09-24,TARDE,EQUIPE B,2025-09-24T13:12:00-03:00,2025-09-24T13:38:00-03:00,6,6,0,false,false,false,0,,true
PED006595,2025-09-25,TARDE,EQUIPE B,2025-09-25T13:52:00-03:00,2025-09-25T14:07:00-03:00,2,6,0,false,false,false,0,,true
PED006596,2025-09-03,MANHÃ,EQUIPE A,2025-09-03T09:43:00-03:00,2025-09-03T09:54:00-03:00,1,2,0,false,false,false,0,,true
PED006597,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T11:33:00-03:00,2025-09-29T11:54:00-03:00,2,2,0,false,false,false,0,,true
PED006598,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T07:46:00-03:00,2025-09-22T08:04:00-03:00,3,10,0,false,false,false,0,,true
PED006599,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T07:45:00-03:00,2025-09-29T08:17:00-03:00,4,4,0,false,false,false,0,,false
PED006600,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T10:24:00-03:00,2025-09-26T10:51:00-03:00,3,4,0,false,false,false,0,,true
PED006601,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T09:11:00-03:00,2025-09-11T09:27:00-03:00,3,3,0,false,false,false,0,,true
PED006602,2025-09-15,MANHÃ,EQUIPE A,2025-09-15T10:32:00-03:00,2025-09-15T10:47:00-03:00,3,3,0,false,false,false,0,,true
PED006603,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T09:40:00-03:00,2025-09-29T10:38:00-03:00,4,5,0,false,false,true,10,Retrabalho de conferência,true
PED006604,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T07:30:00-03:00,2025-09-22T07:41:00-03:00,1,4,0,false,false,false,0,,true
PED006605,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T11:47:00-03:00,2025-09-17T12:02:00-03:00,2,6,0,false,false,false,0,,true
PED006606,2025-09-30,TARDE,EQUIPE B,2025-09-30T13:20:00-03:00,2025-09-30T13:37:00-03:00,1,1,0,false,false,false,0,,true
PED006607,2025-09-02,TARDE,EQUIPE B,2025-09-02T15:16:00-03:00,2025-09-02T15:25:00-03:00,1,1,0,false,false,false,0,,true
PED006608,2025-09-17,TARDE,EQUIPE B,,2025-09-17T14:50:00-03:00,1,2,0,false,false,false,0,,false
PED006609,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T11:54:00-03:00,2025-09-30T13:02:00-03:00,4,6,0,true,false,true,11,Retrabalho de conferência,true
PED006610,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T11:58:00-03:00,2025-09-11T12:23:00-03:00,3,4,0,false,true,false,0,Substituição de item,true
PED006611,2025-10-01,TARDE,EQUIPE B,2025-10-01T14:03:00-03:00,2025-10-01T14:22:00-03:00,2,2,0,false,false,false,0,,false
PED006612,2025-09-26,TARDE,EQUIPE B,2025-09-26T15:32:00-03:00,2025-09-26T15:48:00-03:00,1,5,0,false,false,false,0,,true
PED006613,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:15:00-03:00,2025-09-19T10:47:00-03:00,3,3,0,false,false,true,12,Retrabalho de conferência,false
PED006614,2025-09-30,TARDE,EQUIPE B,2025-09-30T14:28:00-03:00,2025-09-30T14:43:00-03:00,1,1,0,false,false,false,0,,true
PED006615,2025-09-25,TARDE,EQUIPE B,2025-09-25T13:38:00-03:00,2025-09-25T13:53:00-03:00,3,4,0,false,false,false,0,,true
PED006616,2025-09-09,TARDE,EQUIPE B,2025-09-09T13:35:00-03:00,2025-09-09T13:50:00-03:00,3,4,0,false,false,false,0,,true
PED006617,2025-09-12,MANHÃ,EQUIPE A,2025-09-12T07:31:00-03:00,2025-09-12T07:44:00-03:00,2,2,0,false,false,false,0,,true
PED006618,2025-10-01,MANHÃ,EQUIPE A,2025-10-01T07:36:00-03:00,2025-10-01T07:59:00-03:00,3,4,0,true,false,false,0,,true
PED006619,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T11:49:00-03:00,2025-09-26T12:09:00-03:00,2,2,0,false,false,false,0,,true
PED006620,2025-09-15,MANHÃ,EQUIPE A,,2025-09-15T10:40:00-03:00,4,5,0,false,true,false,0,Substituição de item,true
PED006621,2025-09-22,MANHÃ,EQUIPE A,2025-09-22T10:24:00-03:00,2025-09-22T10:35:00-03:00,1,1,0,false,false,false,0,,true
PED006622,2025-09-05,TARDE,EQUIPE B,2025-09-05T15:12:00-03:00,2025-09-05T15:27:00-03:00,3,6,0,false,false,false,0,,true
PED006623,2025-09-09,TARDE,EQUIPE B,2025-09-09T15:36:00-03:00,2025-09-09T16:02:00-03:00,2,2,0,false,false,true,10,Retrabalho de conferência,true
PED006624,2025-09-29,TARDE,EQUIPE B,2025-09-29T16:39:00-03:00,2025-09-29T17:19:00-03:00,3,3,0,false,true,false,0,Substituição de item,true
PED006625,2025-09-04,MANHÃ,EQUIPE A,2025-09-04T10:59:00-03:00,2025-09-04T11:15:00-03:00,3,4,0,false,false,false,0,,true
PED006626,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T10:38:00-03:00,2025-09-25T10:59:00-03:00,4,5,0,false,false,false,0,,true
PED006627,2025-10-01,TARDE,EQUIPE B,2025-10-01T14:20:00-03:00,2025-10-01T14:51:00-03:00,3,3,0,false,false,true,12,Retrabalho de conferência,true
PED006628,2025-09-03,MANHÃ,EQUIPE A,2025-09-03T07:08:00-03:00,2025-09-03T07:23:00-03:00,1,1,0,true,false,false,0,,true
PED006629,2025-09-16,TARDE,EQUIPE B,2025-09-16T14:06:00-03:00,2025-09-16T14:39:00-03:00,2,2,0,false,false,true,6,Retrabalho de conferência,true
PED006630,2025-09-26,MANHÃ,EQUIPE A,2025-09-26T10:56:00-03:00,2025-09-26T11:19:00-03:00,2,3,0,false,false,false,0,,true
PED006631,2025-09-12,MANHÃ,EQUIPE A,2025-09-12T10:09:00-03:00,2025-09-12T10:26:00-03:00,3,6,0,false,false,false,0,,true
PED006632,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T08:36:00-03:00,2025-09-29T09:09:00-03:00,2,2,0,true,false,false,0,,true
PED006633,2025-09-05,MANHÃ,EQUIPE A,2025-09-05T10:48:00-03:00,2025-09-05T11:00:00-03:00,2,2,0,false,false,false,0,,true
PED006634,2025-09-09,MANHÃ,EQUIPE A,2025-09-09T09:47:00-03:00,2025-09-09T10:07:00-03:00,4,5,0,false,false,false,0,,true
PED006635,2025-09-08,MANHÃ,EQUIPE A,2025-09-08T09:26:00-03:00,2025-09-08T09:36:00-03:00,1,1,0,false,false,false,0,,true
PED006636,2025-09-29,MANHÃ,EQUIPE A,2025-09-29T11:15:00-03:00,2025-09-29T11:49:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED006637,2025-09-26,TARDE,EQUIPE B,2025-09-26T14:20:00-03:00,2025-09-26T15:03:00-03:00,4,6,0,false,true,false,0,Substituição de item,true
PED006639,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T09:10:00-03:00,2025-09-19T09:19:00-03:00,1,1,0,false,false,false,0,,true
PED006640,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T07:12:00-03:00,2025-09-25T07:26:00-03:00,2,2,0,false,false,false,0,,true
PED006641,2025-09-02,MANHÃ,EQUIPE A,2025-09-02T07:06:00-03:00,2025-09-02T07:16:00-03:00,1,2,0,false,false,false,0,,true
PED006642,2025-09-08,MANHÃ,EQUIPE A,2025-09-08T10:08:00-03:00,2025-09-08T10:20:00-03:00,2,2,0,false,false,false,0,,false
PED006643,2025-09-10,MANHÃ,EQUIPE A,2025-09-10T11:39:00-03:00,2025-09-10T11:53:00-03:00,2,2,0,false,false,false,0,,true
PED006644,2025-09-25,MANHÃ,EQUIPE A,2025-09-25T11:25:00-03:00,2025-09-25T11:44:00-03:00,3,6,0,false,false,false,0,,true
PED006645,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T10:43:00-03:00,2025-09-30T10:58:00-03:00,1,1,0,false,false,false,0,,false
PED006646,2025-09-03,TARDE,EQUIPE B,2025-09-03T14:03:00-03:00,2025-09-03T14:13:00-03:00,1,1,0,false,false,false,0,,true
PED006647,2025-09-02,TARDE,EQUIPE B,2025-09-02T16:52:00-03:00,2025-09-02T17:06:00-03:00,1,1,0,true,false,false,0,,true
PED006648,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T08:06:00-03:00,2025-09-30T08:21:00-03:00,1,3,0,false,false,false,0,,true
PED006649,2025-09-24,TARDE,EQUIPE B,2025-09-24T13:01:00-03:00,2025-09-24T13:18:00-03:00,3,3,0,false,false,false,0,,false
PED006650,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:49:00-03:00,2025-09-19T10:58:00-03:00,1,4,0,false,false,false,0,,true
PED006651,2025-09-15,MANHÃ,EQUIPE A,2025-09-15T09:09:00-03:00,2025-09-15T09:31:00-03:00,2,2,0,false,true,false,0,Substituição de item,false
PED006652,2025-09-30,TARDE,EQUIPE B,2025-09-30T13:33:00-03:00,2025-09-30T14:01:00-03:00,2,6,0,true,false,false,0,,true
PED006653,2025-09-19,MANHÃ,EQUIPE A,2025-09-19T10:40:00-03:00,2025-09-19T11:00:00-03:00,1,1,0,false,false,true,8,Retrabalho de conferência,true
PED006654,2025-09-23,MANHÃ,EQUIPE A,2025-09-23T10:29:00-03:00,2025-09-23T10:53:00-03:00,4,5,0,true,false,false,0,,true
PED006655,2025-09-11,MANHÃ,EQUIPE A,2025-09-11T08:49:00-03:00,2025-09-11T08:59:00-03:00,1,1,0,false,false,false,0,,true
PED006656,2025-10-01,TARDE,EQUIPE B,2025-10-01T16:20:00-03:00,2025-10-01T17:00:00-03:00,3,3,0,true,false,true,11,Retrabalho de conferência,true
PED006657,2025-09-17,TARDE,EQUIPE B,2025-09-17T16:12:00-03:00,2025-09-17T16:30:00-03:00,3,3,0,false,false,false,0,,true
PED006658,2025-09-18,TARDE,EQUIPE B,2025-09-18T13:42:00-03:00,2025-09-18T14:00:00-03:00,1,2,0,false,true,false,0,Substituição de item,true
PED006659,2025-09-05,MANHÃ,EQUIPE A,2025-09-05T11:09:00-03:00,2025-09-05T11:23:00-03:00,2,3,0,false,false,false,0,,true
PED006660,2025-09-10,MANHÃ,EQUIPE A,2025-09-10T07:59:00-03:00,2025-09-10T08:10:00-03:00,1,4,0,false,false,false,0,,true
PED006661,2025-10-02,MANHÃ,EQUIPE A,2025-10-02T08:40:00-03:00,2025-10-02T09:23:00-03:00,3,4,0,false,true,false,0,Substituição de item,false
PED006663,2025-09-30,MANHÃ,EQUIPE A,2025-09-30T09:08:00-03:00,2025-09-30T09:41:00-03:00,4,4,0,false,false,false,0,,false
PED006664,2025-09-11,TARDE,EQUIPE B,2025-09-11T15:56:00-03:00,2025-09-11T16:08:00-03:00,2,3,0,false,false,false,0,,true
PED006665,2025-09-17,MANHÃ,EQUIPE A,2025-09-17T09:30:00-03:00,2025-09-17T09:45:00-03:00,3,3,0,false,false,false,0,,true
PED006666,2025-09-24,MANHÃ,EQUIPE A,2025-09-24T08:50:00-03:00,2025-09-24T09:07:00-03:00,3,4,0,false,false,false,0,,false
PED006667,2025-10-01,TARDE,EQUIPE B,2025-10-01T15:20:00-03:00,2025-10-01T15:30:00-03:00,1,1,0,false,false,false,0,,true
PED006668,2025-09-16,TARDE,EQUIPE B,2025-09-16T14:35:00-03:00,2025-09-16T15:02:00-03:00,3,3,0,false,false,false,0,,true
